time,expected_pnl,is_bid,market,price,size_base,size_usd,total_cost,total_units,rolling_pnl
2026-04-05 06:31:57.456294763,0.01313538952887596,False,MONUSDC,0.026381999824120327,5685.6947919035,149.93177,-4939.977158999861,-207213.3738231528,-526.7260327579361
2026-04-05 06:31:57.854521257,0.008829096621681999,False,MONUSDC,0.02638199934045091,1516.1852778409,39.98181,-4979.9771579998605,-208729.5591009937,-526.7259325351642
2026-04-05 06:31:57.854533547,0.03531938136251396,False,MONUSDC,0.026381999835112538,6064.7411113638,159.92722,-5139.97715699986,-214794.3002123575,-526.7260357856685
2026-04-05 06:32:01.074996815,-2.5928122889600704,True,MONUSDC,0.02637699999550865,59722.6508802455,1571.90017,-3564.6727949998603,-155071.64933211202,-525.6520987367771
2026-04-05 06:32:01.075057096,0.15437853205344776,False,MONUSDC,0.026335999998763925,63390.9424012134,1668.4496,-5234.13665399986,-218462.59173332542,-519.2941616189619
2026-04-05 06:32:01.075070756,0.3065252361171451,False,MONUSDC,0.026351999992354755,16634.4866092583,437.81969,-5672.488644999859,-235097.07834258373,-522.7895616865326
2026-04-05 06:32:01.480514479,1.066358224924948,False,MONUSDC,0.026351999984216744,63358.153954159,1667.58661,-7342.10271699986,-298455.23229674273,-522.7895597733095
2026-04-05 06:32:01.480526649,0.18762166144773879,False,MONUSDC,0.026351999910295205,11147.6745598057,293.40679,-7635.86623599986,-309602.90685654845,-522.7895377110399
2026-04-05 06:32:01.480573210,0.25807436176348014,False,MONUSDC,0.026338999987282265,67239.687112462,1769.74856,-9406.89235399986,-376842.59396901046,-518.7647237573219
2026-04-05 06:32:01.480583610,0.254027115472646,False,MONUSDC,0.02635499998820863,12810.9430146484,337.18402,-9744.52475699986,-389653.53698365885,-524.79420560992
2026-04-05 06:32:01.882875427,0.05473911824729015,False,MONUSDC,0.02635499963782641,2761.1067349649,72.67233,-9817.29372399986,-392414.64371862373,-524.7940690822488
2026-04-05 06:32:01.882888098,1.7541711432547271,False,MONUSDC,0.02635499998869815,88480.9308670081,2328.8181,-12149.208655999859,-480895.57458563184,-524.7942067694603
2026-04-05 06:32:01.882899168,0.04832402620281013,False,MONUSDC,0.02635499958974898,2437.5275659267,64.15573,-12213.449693999859,-483333.10215155856,-524.7940149165679
2026-04-05 06:32:02.287422670,0.048856832883313724,False,MONUSDC,0.02633699996702438,30325.3762007821,798.31553,-13012.12912599986,-513658.47835234064,-516.0942014275297
2026-04-05 06:32:02.287437280,0.05947291854128034,False,MONUSDC,0.026336999986972164,36914.3109116799,971.76923,-13984.34133199986,-550572.7892640205,-516.0942116738752
2026-04-05 06:32:02.287448430,0.029683090773767885,False,MONUSDC,0.026351999714703724,1787.6083223284,47.05879,-14031.44838599986,-552360.3975863489,-524.3526536092431
2026-04-05 06:32:03.123512415,0.08191069999556798,False,MONUSDC,0.02635199979727949,4932.8934426229,129.85842,-14161.43999299986,-557293.2910289718,-524.3526992208244
2026-04-05 06:32:03.880606208,0.08675017002790533,False,MONUSDC,0.026339999946860246,18818.2982156416,495.3917,-14657.11396699986,-576111.5892446134,-517.6652630888293
2026-04-05 06:32:03.880666948,0.031400768926268065,False,MONUSDC,0.02633999985319512,6811.7564920273,179.31949,-14836.53563199986,-582923.3457366407,-517.6652091272663
2026-04-05 06:32:04.321144921,0.15976578143724768,False,MONUSDC,0.02633999997114589,34657.04214123,912.34663,-15749.40212099986,-617580.3878778707,-517.6652778835214
2026-04-05 06:32:04.321199771,0.008417649006251136,False,MONUSDC,0.02633999945241403,1826.1960136674,48.07461,-15797.504122999859,-619406.5838915381,-517.6649575248994
2026-04-05 06:32:04.699179913,0.0017736956890228568,False,MONUSDC,0.026339997402408815,384.971602126,10.13438,-15807.644273999858,-619791.5554936641,-517.6636877381734
2026-04-05 06:32:04.699233304,0.0024516882778591507,False,MONUSDC,0.026339998120457692,532.0435079726,14.00605,-15821.658298999859,-620323.5990016367,-517.6641327788038
2026-04-05 06:32:05.102541288,0.001248844072573799,False,MONUSDC,0.026339996311600323,271.1196279422,7.13722,-15828.799588999858,-620594.718629579,-517.6630107018918
2026-04-05 06:32:05.491161154,0.001383223077595216,False,MONUSDC,0.02633999666965788,300.2693242217,7.90459,-15836.708681999859,-620894.9879538006,-517.6632329105178
2026-04-05 06:32:05.491214934,0.0006323260639976607,False,MONUSDC,0.026339992721063847,137.3826879271,3.6166,-15840.327340999858,-621032.3706417277,-517.6607812482744
2026-04-05 06:32:05.911662517,0.03150398423418862,False,MONUSDC,0.026339999853676063,6834.1462794229,179.9089,-16020.338752999858,-627866.5169211506,-517.6652108313501
2026-04-05 06:32:05.911715907,0.0007107291417003255,False,MONUSDC,0.026339993522905284,154.3899772209,4.06432,-16024.405383999858,-628020.9068983715,-517.6612359523515
2026-04-05 06:32:08.052601461,-0.05178540137536742,True,MONUSDC,0.026346,29261.0,770.29583,-15253.495077999858,-598759.9068983715,-521.4334291446394
2026-04-05 06:32:08.052614772,-0.030665584506720536,True,MONUSDC,0.026345999974469222,17327.6365840123,456.15003,-14796.981164999857,-581432.2703143592,-521.4334138578324
2026-04-05 06:32:08.052666892,0.0039641202083090885,True,MONUSDC,0.026343999990234096,17327.6365840123,456.15003,-14340.501906999858,-564104.6337303469,-520.2705584834093
2026-04-05 06:32:09.915640501,0.05132915111386518,False,MONUSDC,0.026357999816206255,5386.4599738219,141.85242,-14482.478217999858,-569491.0937041688,-528.1679251857222
2026-04-05 06:32:09.915700721,0.1966768618056702,False,MONUSDC,0.026357999951547827,20638.8952120798,543.52531,-15026.478216999858,-590129.9889162485,-528.1680022615401
2026-04-05 06:32:09.915709941,0.011568287533898079,False,MONUSDC,0.026357999176312655,1214.0526595341,31.97208,-15058.478215999858,-591344.0415757827,-528.167544772019
2026-04-05 06:32:09.915719011,0.011568287533898079,False,MONUSDC,0.026357999176312655,1214.0526595341,31.97208,-15090.478214999857,-592558.0942353169,-528.1675447720208
2026-04-05 06:32:17.553904532,-0.022291087601772,True,MONUSDC,0.026359999979538102,4331.909146003,114.14581,-14976.289089999857,-588226.1850893139,-529.3531369182328
2026-04-05 06:32:19.963626650,0.1696919638804975,True,MONUSDC,0.026363999986153394,10996.2348335708,289.80577,-14686.384354999856,-577229.9502557431,-531.7060455498795
2026-04-05 06:32:19.963645040,0.0015431810412064543,True,MONUSDC,0.026364000000000002,100.0,2.6355,-14683.747954999857,-577129.9502557431,-531.7060535425553
2026-04-05 06:32:20.358793507,0.03298480637278951,True,MONUSDC,0.026371999996701347,7610.3529131315,200.64695,-14483.047727999858,-569519.5973426116,-536.323091240849
2026-04-05 06:32:20.358821588,0.04334198742801692,True,MONUSDC,0.026372000000000003,10000.0,263.65,-14219.327727999858,-559519.5973426116,-536.3230931194976
2026-04-05 06:32:20.740401531,0.1879439156214278,True,MONUSDC,0.026371999996158628,43362.9742972309,1143.26482,-13075.759369999858,-516156.62304538075,-536.3230909701742
2026-04-05 06:32:20.740414651,0.008321319952968769,True,MONUSDC,0.02637199989361987,1919.8739270528,50.61748,-13025.128454999858,-514236.749118328,-536.3230380441146
2026-04-05 06:32:20.740580823,0.05615826543335673,True,MONUSDC,0.02637499997643829,42050.0006821145,1108.64827,-11916.059687999857,-472186.7484362135,-537.8657908797468
2026-04-05 06:32:21.146578425,0.013900173133798552,True,MONUSDC,0.026374999999117472,17684.2820100704,466.2461,-11449.636749999858,-454502.4664261431,-537.865801588554
2026-04-05 06:32:21.557317241,-0.00011267196975889477,True,MONUSDC,0.02637599826467038,531.8760207378,14.02291,-11435.607988999858,-453970.59040540527,-538.3195157444989
2026-04-05 06:32:21.941155518,0.01022423623799072,True,MONUSDC,0.026375999623623105,1263.6354820899,33.31575,-11402.278339999859,-452706.9549233154,-538.3201326690705
2026-04-05 06:32:23.131518705,-0.17704129476168498,True,MONUSDC,0.02638399998611738,34372.7699165094,906.40994,-10495.38717899986,-418334.185006806,-541.9419524121349
2026-04-05 06:32:23.131534905,-0.16897605806396215,True,MONUSDC,0.02638399998223533,32806.9195566557,865.11847,-9629.80941399986,-385527.2654501503,-541.9419507881412
2026-04-05 06:32:23.131545745,0.019767829081949528,True,MONUSDC,0.026374999945152668,5139.3120106873,135.52366,-9494.260059999859,-380387.953439463,-538.4721911027136
2026-04-05 06:32:23.131601616,-0.027302206998530074,True,MONUSDC,0.026381999979257994,8663.8182920061,228.46489,-9265.69120599986,-371724.1351474569,-541.134919750044
2026-04-05 06:32:23.572560833,-0.059981159115974084,True,MONUSDC,0.026381999952228917,15652.6616536936,412.76069,-8852.74268699986,-356071.4734937633,-541.1349097026832
2026-04-05 06:32:23.572574293,-0.007142002534437269,True,MONUSDC,0.026381999761259718,1863.867350655,49.15018,-8803.57013899986,-354207.6061431083,-541.134841703999
2026-04-05 06:32:27.560132123,-0.10343615188731639,True,MONUSDC,0.026389999981527044,36349.4117344252,958.89748,-7844.309163999859,-317858.1944086831,-543.9685805735071
2026-04-05 06:32:27.560145414,-0.04097154634982566,True,MONUSDC,0.026389999950597622,14398.3295078178,379.82793,-7464.337248999859,-303459.8649008653,-543.9685707423369
2026-04-05 06:32:27.979986480,-0.03280968579695915,True,MONUSDC,0.02638999997577816,11529.9649215338,304.16047,-7160.0614749998595,-291929.89997933153,-543.9685783836203
2026-04-05 06:32:29.964596764,0.005115882813140656,True,MONUSDC,0.026389999935177978,1825.6010654922,48.15936,-7111.883862999859,-290104.29891383933,-543.9685665312136
2026-04-05 06:32:32.387500372,0.02276865606770494,True,MONUSDC,0.026389999811743666,3789.7998375693,99.99387,-7011.871045999859,-286314.49907627003,-543.968530722389
2026-04-05 06:32:32.788098738,0.01647418219256239,True,MONUSDC,0.026389999748764346,2742.0677790415,72.34946,-6939.507877999859,-283572.43129722856,-543.9685126904969
2026-04-05 06:32:34.398515424,0.0006947522676755587,True,MONUSDC,0.02639499850819647,459.725769495,12.12986,-6927.37341699986,-283112.70552773355,-545.386023056134
2026-04-05 06:32:36.005004310,0.00015667239168236098,True,MONUSDC,0.026394994299372514,154.285125195,4.07081,-6923.3010619998595,-282958.42040253856,-545.3848314845973
2026-04-05 06:32:41.507509161,0.015410162588429756,True,MONUSDC,0.026399999981288738,17357.4846713932,457.97723,-6465.06346699986,-265600.9357311454,-546.8012313326499
2026-04-05 06:32:47.493506880,0.013956113410773548,True,MONUSDC,0.026423999983561736,14385.6451043171,379.7091,-6084.93718099986,-251215.29062682827,-553.1756543939064
2026-04-05 06:32:47.493522080,0.02910375696529677,True,MONUSDC,0.026424,30000.0,791.85,-5292.21718099986,-221215.29062682827,-553.1756585234498
2026-04-05 06:32:47.894264855,0.022074294463729948,True,MONUSDC,0.02642399999046441,22753.8436352169,600.5877,-4690.96961699986,-198461.44699161136,-553.1756564140314
2026-04-05 06:32:47.894278215,0.00016732534173769274,True,MONUSDC,0.026412931232949986,13.9130714709,0.36724,-4690.60213199986,-198447.53392014047,-550.9789347813203
2026-04-05 06:32:48.351324365,0.13338278812725898,True,MONUSDC,0.026412999931328198,11146.0901361232,294.42397,-4396.20045399986,-187301.44378401726,-550.9925678050604
2026-04-05 06:32:48.851635786,0.10932980051310988,True,MONUSDC,0.026412999912863527,9136.0956648653,241.32997,-4154.88875999986,-178165.34811915195,-550.9925643466004
2026-04-05 06:32:50.723493007,0.00598335478151901,True,MONUSDC,0.026413,500.0,13.2075,-4141.6822599998595,-177665.34811915195,-550.9925798713011
2026-04-05 06:32:53.530856016,0.02572121857661318,True,MONUSDC,0.026423999994798008,42296.7533007882,1117.26874,-3024.0328509998594,-135368.59481836375,-552.9468977763981
2026-04-05 06:32:53.530870746,0.012567829537151649,True,MONUSDC,0.026423999954755167,20665.5605863991,545.88078,-2477.9660789998593,-114703.03423196464,-552.9468923558547
2026-04-05 06:32:53.951173246,0.028958019563352057,True,MONUSDC,0.02642499996965555,14782.2042932283,390.47193,-2087.346330999859,-99920.82993873634,-553.0615970992062
2026-04-05 06:32:53.951226256,0.0174447229092034,True,MONUSDC,0.026424999899373525,8904.691084051,235.21741,-1852.039869999859,-91016.13885468534,-553.0615900765679
2026-04-05 06:32:54.338341354,0.01864927649384551,True,MONUSDC,0.026424999984396944,9519.9704502759,251.47002,-1600.474650999859,-81496.16840440944,-553.0615978150713
2026-04-05 06:32:54.338354535,0.004316627803012541,True,MONUSDC,0.026424999640746908,2203.1400488736,58.19594,-1542.256675999859,-79293.02835553585,-553.06156980891
2026-04-05 06:32:56.774477958,0.007848445958693892,True,MONUSDC,0.026425,5000.0,132.075,-1410.131675999859,-74293.02835553585,-553.0615982951758
2026-04-05 06:33:02.350193560,0.2980240962227378,True,MONUSDC,0.026427999987888775,24873.865608493,657.41627,-752.765155999859,-49419.16274704285,-553.2844764804629
2026-04-05 06:33:02.350208131,0.11406265754090643,True,MONUSDC,0.02642799999370886,9519.9704502759,251.61282,-501.171376999859,-39899.19229676695,-553.2844767680867
2026-04-05 06:33:02.772847467,0.07095782463333648,True,MONUSDC,0.02642799980886505,4641.611392734,122.67779,-378.502871999859,-35257.580904032955,-553.2844693929678
2026-04-05 06:33:03.162108157,0.001055449357274443,True,MONUSDC,0.026443,10000.0,264.3,-114.07287199985899,-25257.580904032955,-553.8133398454845
2026-04-05 06:33:03.557106053,0.006028342195603221,True,MONUSDC,0.026442999993667133,57112.9314889267,1509.49478,1396.164375000141,31855.350584893742,-553.8133396855316
2026-04-05 06:33:03.557119893,4.919707884857339e-06,True,MONUSDC,0.02642983086715835,0.3706039607,0.0098,1396.174170000141,31855.72118885444,-554.2328468273656
2026-04-05 06:33:05.562740832,0.007587905716301462,True,MONUSDC,0.026429999093934443,709.6695286798,18.76011,1414.9307350001409,32565.39071753424,-554.2274878420899
2026-04-05 06:33:07.196530658,-0.0002781149801632379,True,MONUSDC,0.0264379999781002,17262.7819191335,456.34164,1871.3241630001407,49828.17263666774,-553.9669359231461
2026-04-05 06:33:07.196543308,-0.00023175439025864862,True,MONUSDC,0.026437999963350816,14398.3295078178,380.61984,2251.987198000141,64226.50214448554,-553.9669366580811
2026-04-05 06:33:07.196555218,-0.00023175439025864862,True,MONUSDC,0.026437999963350816,14398.3295078178,380.61984,2632.650233000141,78624.83165230334,-553.9669366580811
2026-04-05 06:33:07.600222529,-0.001950134780072458,True,MONUSDC,0.026437999949959302,7126.1011936075,188.37849,2821.050096000141,85750.93284591084,-553.9669377109867
2026-04-05 06:33:07.600235809,-0.0013998085345337306,True,MONUSDC,0.026437999897289333,5116.1067223496,135.24428,2956.309725000141,90867.03956826044,-553.9669422274856
2026-04-05 06:33:07.600247169,-0.0007178327148267783,True,MONUSDC,0.0264379997836661,2624.6690962934,69.38313,3025.700726000141,93491.70866455384,-553.9669525520926
2026-04-05 06:33:08.397087031,-0.006428168157467231,True,MONUSDC,0.02643799934831096,709.3906673085,18.75274,3044.455596000141,94201.09933186234,-553.9669932541888
2026-04-05 06:33:30.069176142,0.09330976302206566,True,MONUSDC,0.026439999956236745,20665.5605863991,546.08744,3590.8530170001413,114866.65991826143,-553.7785337882483
2026-04-05 06:33:30.478368179,0.021313786008323538,True,MONUSDC,0.026439999819045483,4718.49178721,124.73333,3715.6099390001414,119585.15170547143,-553.7785495469502
2026-04-05 06:33:30.858260816,0.00240341571099839,True,MONUSDC,0.026439998141846232,531.8760207378,14.06014,3729.6727400001414,120117.02772620923,-553.778750115077
2026-04-05 06:33:32.903482593,0.004349354293279139,True,MONUSDC,0.026439999999999998,1250.0,33.04375,3762.7227400001416,121367.02772620923,-553.77852691917
2026-04-05 06:33:40.121420648,0.006709300928857626,True,MONUSDC,0.026439999926055547,8663.8182920061,229.02804,3991.7940950001416,130030.84601821532,-553.7785358935885
2026-04-05 06:33:40.121433678,0.006709300928857626,True,MONUSDC,0.026439999926055547,8663.8182920061,229.02804,4220.865450000141,138694.66431022141,-553.778535893588
2026-04-05 06:33:40.909138998,0.007679037519380033,True,MONUSDC,0.02644,9917.0,262.1559,4483.070930000141,148611.66431022141,-553.7785256378866
2026-04-05 06:33:41.330136201,0.006709300928857626,True,MONUSDC,0.026439999926055547,8663.8182920061,229.02804,4712.142285000141,157275.4826022275,-553.7785366268954
2026-04-05 06:33:44.524198125,0.0021998198194271884,True,MONUSDC,0.026440999892933678,8904.691084051,235.39551,4947.591221000141,166180.17368627852,-553.6212663535507
2026-04-05 06:34:03.011298879,-0.07704713233171119,True,MONUSDC,0.02643499999889052,25571.1063373698,675.58863,5623.56341700014,191751.28002364832,-554.6183297877415
2026-04-05 06:34:03.011312919,-0.07704713233171119,True,MONUSDC,0.02643499999889052,25571.1063373698,675.58863,6299.53561300014,217322.3863610181,-554.6183297877415
2026-04-05 06:34:03.376894324,-0.02297219327176399,True,MONUSDC,0.026434999894740706,7624.4849178191,201.43889,6501.08887100014,224946.8712788372,-554.6183524218277
2026-04-05 06:34:03.767195164,0.012094623637140343,True,MONUSDC,0.026430000000000002,6094.0,161.00348,6662.15329100014,231040.8712788372,-555.7430631004718
2026-04-05 06:34:05.007471266,0.004804926497774199,True,MONUSDC,0.02643099984744198,4877.6564164854,128.84329,6791.07462700014,235918.5276953226,-555.5120574763314
2026-04-05 06:34:05.408897734,0.003840268534786017,True,MONUSDC,0.026431,3899.0,102.99209,6894.12909600014,239817.5276953226,-555.5120214850676
2026-04-05 06:34:05.781348851,0.0030641383838605368,True,MONUSDC,0.026430999999999996,3111.0,82.17707,6976.355937000139,242928.5276953226,-555.5120214850685
2026-04-05 06:34:06.182876821,0.002468251469855693,True,MONUSDC,0.026431,2506.0,66.19599,7042.592023000139,245434.5276953226,-555.5120214850676
2026-04-05 06:34:09.406001936,0.0009226405333637988,False,MONUSDC,0.026432999118901727,1134.9449551696,29.97957,7012.59202400014,244299.582740153,-555.0213686816151
2026-04-05 06:34:09.406013616,0.0001375467713817585,False,MONUSDC,0.026432994126007938,170.2417432754,4.49694,7008.09202500014,244129.3409968776,-555.0225884434849
2026-04-05 06:34:20.623671346,0.011631708448329722,False,MONUSDC,0.02642699954825659,2213.6451356567,58.47344,6949.59202600014,241915.6958612209,-556.486040759477
2026-04-05 06:34:20.623684846,0.004771392648224899,False,MONUSDC,0.026426998898877563,908.162106936,23.9891,6925.592027000141,241007.5337542849,-556.4861978544568
2026-04-05 06:34:31.848328037,0.006265101713889156,False,MONUSDC,0.026426999431678484,1759.5640821886,46.47889,6879.092028000141,239247.9696720963,-556.486069445421
2026-04-05 06:34:31.848339487,0.00242458817424311,False,MONUSDC,0.026426998531835895,681.121580202,17.99183,6861.092029000141,238566.84809189432,-556.4862847309332
2026-04-05 06:34:52.852922309,0.2009880770526585,False,MONUSDC,0.026402999968415983,31661.577320759,835.70733,6025.131404000142,206905.2707711353,-562.2115463647551
2026-04-05 06:34:53.375866283,0.05496469182149744,False,MONUSDC,0.026402999884509084,8658.6818543347,228.54591,5796.516228000141,198246.58891680063,-562.2115637255347
2026-04-05 06:34:53.645809230,0.0029183402007960987,False,MONUSDC,0.02640299782552539,459.8803545051,12.13854,5784.374008000142,197786.70856229553,-562.2119719120292
2026-04-05 06:34:53.645822650,0.04807515838319992,False,MONUSDC,0.0264029998679586,7573.3818126728,199.89941,5584.414009000142,190213.32674962273,-562.2115679458866
2026-04-05 06:34:59.635449129,0.02454831003227283,False,MONUSDC,0.026404999729179906,3692.4824843779,97.46308,5486.914010000142,186520.84426524484,-561.8311676899448
2026-04-05 06:34:59.635461849,0.010196404773594323,False,MONUSDC,0.026404999348025853,1533.8004165877,40.48466,5446.414011000143,184987.04384865714,-561.8312387831211
2026-04-05 06:35:18.372110974,0.0019037982880732976,False,MONUSDC,0.026404995656859498,230.2478697216,6.07739,5440.334317000143,184756.79597893552,-561.8319216010741
2026-04-05 06:35:36.856483141,0.046961241828213714,False,MONUSDC,0.02639299990499866,10526.1626188762,277.7328,5162.517308000142,174230.63336005932,-564.0482182802407
2026-04-05 06:37:00.462303532,0.10704361676131373,True,MONUSDC,0.02640199996066658,6811.3832008149,179.78646,5342.351447000142,181042.0165608742,-562.4801328809426
2026-04-05 06:37:06.359737806,0.0008128727738287711,True,MONUSDC,0.02640699174939112,55.7171,1.47065,5343.822768000142,181097.73366087422,-561.5764093840062
2026-04-05 06:37:29.162145572,0.009501092972992179,False,MONUSDC,0.026410999847236112,6546.0338495323,172.78256,5170.935469000142,174551.6998113419,-560.8505519479868
2026-04-05 06:38:06.848977551,-0.4444652507054974,True,MONUSDC,0.026412999988782722,41214.5506933069,1087.85807,6259.535396000142,215766.2505046488,-560.5014238411632
2026-04-05 06:38:07.239240497,0.042314669809179584,True,MONUSDC,0.026398999997147888,12051.0523517698,318.08753,6577.671127000142,227817.3028564186,-563.5221495433079
2026-04-05 06:38:07.641699717,0.02411314597935025,True,MONUSDC,0.02639899989916404,6867.1380996422,181.25811,6758.956705000142,234684.4409560608,-563.522171865724
2026-04-05 06:38:07.641711037,0.02411314597935025,True,MONUSDC,0.02639899989916404,6867.1380996422,181.25811,6940.242283000142,241551.579055703,-563.522171865724
2026-04-05 06:38:35.623354284,0.3090005866682038,True,MONUSDC,0.026433999992208947,53979.8713558508,1426.4181,8367.146202000142,295531.45041155384,-555.0678441236287
2026-04-05 06:38:36.037725901,0.009219215149121716,True,MONUSDC,0.026423998450187454,586.451593585,15.49698,8382.642598000142,296117.90200513887,-558.0236143435923
2026-04-05 06:38:36.440927642,0.029355286746748418,True,MONUSDC,0.02643699993232614,10524.9676859048,278.1749,8660.891168000142,306642.8696910437,-554.1736427297274
2026-04-05 06:38:36.440938502,0.07075550129857305,True,MONUSDC,0.026436999999945032,25369.1075387296,670.50551,9331.574264000143,332011.9772297733,-554.1736219948762
2026-04-05 06:38:36.843188600,0.006376386943984437,True,MONUSDC,0.026436999572893582,2338.2656125388,61.80036,9393.390991000142,334350.2428423121,-554.1737637810711
2026-04-05 06:38:37.362701963,0.0011630475470517235,True,MONUSDC,0.026436999634261712,459.725769495,12.15055,9405.544761000143,334809.9686118071,-554.1737432626232
2026-04-05 06:38:39.613263188,0.017939161320396822,True,MONUSDC,0.026436999992276305,7091.9373625894,187.4399,9593.034309000142,341901.9059743965,-554.1736233957672
2026-04-05 06:39:12.533334751,0.0013667340235114904,True,MONUSDC,0.026437999275844972,229.8336548315,6.07565,9599.110651000143,342131.739629228,-553.831966439031
2026-04-05 06:39:16.538182402,0.0056623084769959935,True,MONUSDC,0.026437999590154238,926.7456078305,24.49852,9623.611951000143,343058.48523705854,-553.8318589038554
2026-04-05 06:39:19.369746259,0.10262384236369414,True,MONUSDC,0.02644199998274889,37919.0056218949,1002.38891,10626.266297000142,380977.49085895345,-552.45949027998
2026-04-05 06:39:19.775686975,0.007421286967614949,True,MONUSDC,0.026441999922169925,2742.0677790415,72.48656,10698.772053000142,383719.5586379949,-552.4595133592029
2026-04-05 06:39:54.984981214,-0.27084768151146743,True,MONUSDC,0.026438999965691577,19754.5713407371,521.817,11221.063164000143,403474.12997873203,-553.6106553350073
2026-04-05 06:39:54.984992704,-0.27084768151146743,True,MONUSDC,0.026438999965691577,19754.5713407371,521.817,11743.354275000143,423228.70131946914,-553.6106553350091
2026-04-05 06:40:23.095430794,0.00011479070853518119,False,MONUSDC,0.02642899669637723,302.6977940898,7.99728,11735.354276000144,422926.00352537935,-557.8443260158674
2026-04-05 06:41:04.401992974,-0.10935401242213609,True,MONUSDC,0.026444999997230684,33719.3567439357,891.3712,12627.062665000143,456645.3602693151,-551.0761139427013
2026-04-05 06:41:04.841021424,-0.017896681994450634,True,MONUSDC,0.026444999937094205,5518.5519511117,145.88292,12773.000771000143,462163.9122204268,-551.0761414037443
2026-04-05 06:41:05.224614574,-0.013611562634812334,True,MONUSDC,0.026444999999966502,4197.1277746319,110.95107,12883.993815000144,466361.0399950587,-551.0761123464381
2026-04-05 06:41:40.241863077,-0.025087187558289085,True,MONUSDC,0.0264449998702606,2625.1839039739,69.38361,12953.416803000144,468986.2238990326,-551.0761728362195
2026-04-05 06:41:51.871282854,0.010047685237209206,False,MONUSDC,0.02642899986661801,7497.2618714291,198.07766,12755.271670000144,461488.96202760347,-558.5799541269262
2026-04-05 06:44:53.110141565,-0.0678732835908648,True,MONUSDC,0.02643899996791822,18602.1980633455,491.56308,13247.095184000143,480091.160090949,-553.9650177577223
2026-04-05 06:44:53.110152886,-0.0678732835908648,True,MONUSDC,0.02643899996791822,18602.1980633455,491.56308,13738.918698000143,498693.3581542945,-553.9650177577223
2026-04-05 06:45:04.521498691,0.07328252250567197,True,MONUSDC,0.026433999958648802,13024.7123227127,344.24315,14083.213943000143,511718.0704770072,-556.4584891710892
2026-04-05 06:45:05.059843113,0.010476649072942023,True,MONUSDC,0.026433999606986128,1861.9284153652,49.21077,14132.432158000143,513579.9988923724,-556.4586691232344
2026-04-05 06:46:13.041346726,0.02428310047855377,True,MONUSDC,0.026437999999532,4331.909146003,114.51402,14246.959172000143,517911.90803837543,-554.4041475239555
2026-04-05 06:46:58.683093721,0.00013231265157950424,True,MONUSDC,0.026437994870422084,23.6013359961,0.6239,14247.583144000142,517935.50937437156,-554.4068039510566
2026-04-05 06:48:53.036087813,0.040194880587611184,False,MONUSDC,0.026445999984702144,65368.567344778,1728.01808,12518.846013000142,452566.94202959357,-550.2606710088148
2026-04-05 06:48:53.036100433,0.0010149835145429095,False,MONUSDC,0.02644599950359237,1651.9502692294,43.66931,12475.158537000143,450914.99176036415,-550.2608887431943
2026-04-05 06:48:53.036109723,0.11307112319241835,False,MONUSDC,0.026446999997572624,70034.0537743411,1851.35021,10622.967917000144,380880.937986023,-549.8097510083335
2026-04-05 06:48:53.340487569,0.0362873078225904,False,MONUSDC,0.026445999983054833,59013.8757089919,1560.0318,9062.286961000143,321867.06227703113,-550.1906374758692
2026-04-05 06:48:53.861750474,0.03450914978074763,False,MONUSDC,0.02644599998218175,56122.1452393556,1483.58891,7578.0807090001435,265744.9170376755,-550.1906377568866
2026-04-05 06:48:54.096487690,0.0234518743017271,False,MONUSDC,0.02644599997378103,38140.2461619904,1008.23741,6569.423760000143,227604.67087568511,-550.1906399893351
2026-04-05 06:48:54.096521490,0.017799596830837938,False,MONUSDC,0.026445999998547853,28946.6703865248,765.20523,5803.900115000143,198658.0004891603,-550.1906343522905
2026-04-05 06:48:54.096532670,0.0017039491983877923,False,MONUSDC,0.02644699910036321,1055.979542103,27.91482,5775.972625000143,197602.0209470573,-549.9921547833674
2026-04-05 06:49:33.046976360,-0.21657743329406973,True,MONUSDC,0.02644499997430679,29349.5017112529,775.56058,6552.120197000143,226951.5226583102,-550.3871861322432
2026-04-05 06:49:33.046987360,-0.21657743329406973,True,MONUSDC,0.02644499997430679,29349.5017112529,775.56058,7328.267769000143,256301.0243695631,-550.3871861322432
2026-04-05 06:49:36.251477368,-0.013018539874232083,False,MONUSDC,0.026426999942304744,17332.4062890225,457.92217,6870.224269000143,238968.6180805406,-555.0006127730521
2026-04-05 06:49:36.643268399,-0.006863174345829366,False,MONUSDC,0.026426999890552118,9136.7490445377,241.39291,6628.7674030001435,229831.8690360029,-555.0006251403065
2026-04-05 06:49:36.643281209,-0.0008246431885817973,False,MONUSDC,0.026426999088136078,1096.653044235,28.97357,6599.786154000143,228735.2159917679,-555.0008095610838
2026-04-05 06:49:38.659773350,0.1845560114719369,True,MONUSDC,0.026424999991654236,67099.7148367076,1772.77447,8372.896118000142,295834.9308284755,-555.4580733266457
2026-04-05 06:49:55.525739643,0.1069087425487785,True,MONUSDC,0.026411,38140.0,1007.0867,9380.211658000142,333974.9308284755,-559.5997598892754
2026-04-05 06:49:55.957070470,0.08092717164053008,True,MONUSDC,0.026411,28871.0,762.33876,10142.723639000142,362845.9308284755,-559.5997598892754
2026-04-05 06:50:10.387714674,0.007824755156379953,True,MONUSDC,0.026413,1760.0,46.4728,10189.210519000142,364605.9308284755,-558.8740680276187
